psi,probability_mass
0.0040360696517412935,70.25276636051231
0.012108208955223881,0.00664534887838854
0.020180348258706467,0.5984826882384461
0.028252487562189055,0.0
0.036324626865671644,15.738092267645587
0.04439676616915423,0.0
0.052468905472636815,0.0
0.06054104477611941,0.0
0.06861318407960199,0.0
0.07668532338308458,0.0
0.08475746268656717,0.0
0.09282960199004975,0.0
0.10090174129353234,1.4797438318439498
0.10897388059701493,0.0
0.11704601990049751,1.2460952112100525
0.1251181592039801,0.0
0.13319029850746267,0.0
0.14126243781094527,0.0
0.14933457711442788,2.468253522625668
0.15740671641791043,0.0
0.16547885572139304,0.0
0.17355099502487564,0.0
0.1816231343283582,0.0
0.1896952736318408,0.0
0.1977674129353234,0.015259021201734573
0.20583955223880596,0.0
0.21391169154228856,0.30575426756706436
0.22198383084577114,4.878384319916428
0.23005597014925372,0.0
0.23812810945273633,0.004472367949857509
0.24620024875621888,0.05203516842153642
0.2542723880597015,0.0
0.2623445273631841,1.4861925490224293
0.27041666666666664,2.280626751998904
0.27848880597014924,0.0
0.28656094527363185,0.0
0.29463308457711446,0.0
0.302705223880597,0.2637051804763664
0.3107773631840796,0.012060746409418304
0.31884950248756216,0.0
0.32692164179104477,0.0
0.3349937810945274,0.7412734183952677
0.34306592039801,0.346025643574957
0.35113805970149253,1.2110586526006217
0.35921019900497514,0.0
0.3672823383084577,0.0
0.3753544776119403,0.0
0.3834266169154229,0.0
0.3914987562189055,0.0
0.39957089552238806,2.139942790055322
0.4076430348258706,0.0
0.4157151741293532,0.0
0.4237873134328358,2.0061048215818835
0.4318594527363184,0.0
0.439931592039801,0.0
0.4480037313432836,0.0
0.45607587064676613,0.344308125869673
0.46414800995024874,0.0
0.47222014925373135,0.0
0.48029228855721395,0.06309871121001322
0.4883644278606965,0.0
0.49643656716417905,2.4115754383513046
0.5045087064676617,0.0
0.5125808457711443,0.0
0.5206529850746269,1.6736808748809011
0.5287251243781095,0.0
0.5367972636815921,0.0
0.5448694029850746,0.0
0.5529415422885572,0.0
0.5610136815920398,0.0
0.5690858208955224,0.0
0.577157960199005,0.0
0.5852300995024875,0.0
0.5933022388059701,0.7547286447172706
0.6013743781094527,0.0
0.6094465174129353,0.4409285290214821
0.6175186567164179,0.0
0.6255907960199005,0.0
0.6336629353233831,2.5870672240697337
0.6417350746268656,0.0
0.6498072139303482,0.0
0.6578793532338308,0.0
0.6659514925373134,0.0072573148831918165
0.6740236318407961,0.0
0.6820957711442786,4.266376179748931
0.6901679104477612,0.0
0.6982400497512438,0.0
0.7063121890547264,0.0
0.714384328358209,0.6732248051070592
0.7224564676616916,0.0
0.7305286069651742,0.0
0.7386007462686567,0.0059170090103767385
0.7466728855721393,0.0
0.7547450248756219,0.0
0.7628171641791045,2.196829544705102
0.7708893034825871,0.0
0.7789614427860696,0.0
0.7870335820895522,0.0
0.7951057213930348,0.0
0.8031778606965174,0.9249294325515289
