h,probability_mass
0.3340563591362653,0.002564307903451084
0.33589114838470335,0.0025678212115742855
0.3377259376331413,0.002571333165803895
0.33956072688157934,0.002574850035076493
0.3413955161300174,0.002578377877917633
0.34323030537845534,0.002581922528533888
0.3450650946268934,0.0025854895832722463
0.3468998838753313,0.002589084387483305
0.3487346731237694,0.0025927120228347285
0.35056946237220743,0.0025963772951059037
0.35240425162064537,0.0026000847225152676
0.3542390408690834,0.0026038385246047466
0.3560738301175215,0.0026076426117246244
0.3579086193659594,0.002611500575155514
0.35974340861439746,0.002615415677893262
0.3615781978628355,0.0026193908461338167
0.36341298711127346,0.0026234286614918397
0.3652477763597115,0.002627531353964386
0.36708256560814956,0.0026317007956924866
0.3689173548565875,0.00263593849551185
0.37075214410502555,0.002640245594346221
0.3725869333534635,0.0026446228614355185
