alpha,probability_mass
0.10426785821643288,0.002086166063145127
0.10486709878089513,0.0020730158638297136
0.10546633934535739,0.0020597888150445257
0.10606557990981964,0.002046479748127496
0.1066648204742819,0.0020330839558108456
0.10726406103874415,0.002019597194924501
0.10786330160320642,0.0020060156883139665
0.10846254216766868,0.0019923361259852113
0.10906178273213094,0.001978555665488964
0.10966102329659319,0.001964671931558683
0.11026026386105545,0.0019506830150161241
0.1108595044255177,0.0019365874709594238
0.11145874498997997,0.0019223843162489197
0.11205798555444223,0.001908073026306521
0.11265722611890448,0.0018936535312450344
0.11325646668336674,0.0018791262113438492
0.113855707247829,0.0018644918918881012
0.11445494781229125,0.0018497518373892846
0.11505418837675352,0.0018349077452041085
0.11565342894121577,0.001819961738570701
0.11625266950567803,0.0018049163590798261
0.11685191007014029,0.0017897745586000883
0.11745115063460254,0.001774539690676228
0.1180503911990648,0.0017592155014189577
0.11864963176352705,0.0017438061199066257
0.11924887232798932,0.0017283160481173703
0.11984811289245158,0.001712750150411748
0.12044735345691383,0.0016971136425861942
0.12104659402137609,0.0016814120805162343
0.12164583458583834,0.001665651348410387
0.1222450751503006,0.0016498376466946942
0.12284431571476287,0.0016339774795479526
0.12344355627922513,0.0016180776421078373
0.12404279684368738,0.0016021452073690155
0.12464203740814964,0.0015861875127926373
0.1252412779726119,0.0015702121466483615
0.12584051853707415,0.001554226934108836
0.1264397591015364,0.0015382399231174098
0.12703899966599866,0.001522259370049077
0.12763824023046091,0.0015062937251850747
0.1282374807949232,0.0014903516180216063
0.12883672135938545,0.0014744418424325406
0.1294359619238477,0.0014585733417061223
0.13003520248830996,0.00144275519347615
0.13063444305277222,0.001426996594566956
0.13123368361723448,0.0014113068457720724
0.13183292418169673,0.001395695336586245
0.132432164746159,0.0013801715299100999
0.13303140531062124,0.0013647449467467149
0.1336306458750835,0.0013494251509093248
0.13422988643954575,0.0013342217337582233
0.134829127004008,0.001319144298986715
0.1354283675684703,0.0013042024474733006
0.13602760813293255,0.0012894057622189715
0.1366268486973948,0.0012747637933869557
0.13722608926185706,0.0012602860434630507
0.13782532982631931,0.0012459819525532112
0.13842457039078157,0.0012318608838358498
0.13902381095524383,0.001217932109185182
0.13962305151970608,0.0012042047949822974
0.14022229208416834,0.0011906879881297212
0.1408215326486306,0.0011773906022849486
0.14142077321309285,0.0011643214043288062
0.1420200137775551,0.001151489001082771
0.1426192543420174,0.0011389018262905587
0.14321849490647964,0.0011265681278776222
0.1438177354709419,0.0011144959555021252
0.14441697603540415,0.0011026931484115344
0.1450162165998664,0.0010911673236165618
0.14561545716432867,0.0010799258643960973
0.14621469772879092,0.0010689759091441866
0.14681393829325318,0.0010583243405712314
0.14741317885771543,0.0010479777752703686
0.1480124194221777,0.0010379425536597231
0.14861165998663994,0.0010282247303105814
0.1492109005511022,0.0010188300646717637
0.14981014111556448,0.001009764012198732
0.15040938168002674,0.001001031715896971
0.151008622244489,0.0009926379982874549
0.15160786280895125,0.0009845873538024527
0.1522071033734135,0.0009768839416186986
0.15280634393787576,0.0009695315789352248
0.15340558450233802,0.0009625337347018982
0.15400482506680027,0.0009558935238047551
0.15460406563126253,0.0009496137017137318
0.15520330619572478,0.0009436966595974493
0.15580254676018704,0.0009381444199098195
0.1564017873246493,0.000932958632452126
0.15700102788911155,0.0009281405709145808
0.15760026845357383,0.000923691129899746
0.1581995090180361,0.0009196108224309052
0.15879874958249834,0.0009158997779471596
0.1593979901469606,0.0009125577407868175
0.15999723071142286,0.0009095840691601911
0.1605964712758851,0.0009069777346124971
0.16119571184034737,0.0009047373219768209
0.16179495240480962,0.0009028610298169155
0.16239419296927188,0.000901346671358879
0.16299343353373413,0.0009001916759105068
0.1635926740981964,0.0008993930907664142
0.16419191466265864,0.0008989475835967908
0.16479115522712093,0.0008988514453169198
0.16539039579158318,0.000899100593434227
0.16598963635604544,0.0008996905758692928
0.1665888769205077,0.000900616575246617
0.16718811748496995,0.0009018734136502077
0.1677873580494322,0.0009034555578393759
0.16838659861389446,0.0009053571249187091
0.16898583917835672,0.000907571888456289
0.16958507974281897,0.0009100932850436494
0.17018432030728123,0.0009129144212903843
0.17078356087174348,0.0009160280812458328
0.17138280143620574,0.0009194267342401057
0.17198204200066802,0.0009231025431355838
0.17258128256513028,0.0009270473729803855
0.17318052312959253,0.0009312528000540341
0.1737797636940548,0.0009357101212956002
0.17437900425851705,0.0009404103641039467
0.1749782448229793,0.0009453442964991765
0.17557748538744156,0.0009505024376339532
0.1761767259519038,0.0009558750686429122
0.17677596651636607,0.0009614522438178242
0.17737520708082832,0.000967223802096026
0.17797444764529058,0.0009731793788483776
0.17857368820975283,0.0009793084179537414
0.17917292877421512,0.0009856001841452395
0.17977216933867737,0.000992043775614125
0.18037140990313963,0.0009986281368560377
0.18097065046760188,0.00100534207174407
0.18156989103206414,0.0010121742568130975
0.1821691315965264,0.0010191132547385507
0.18276837216098865,0.0010261475279933492
0.1833676127254509,0.0010332654526653865
0.18396685328991316,0.0010404553324185088
0.18456609385437542,0.001047705412578504
0.18516533441883767,0.0010550038943264574
0.18576457498329993,0.00106233894898019
0.1863638155477622,0.001069698732345364
0.18696305611222447,0.0010770713991165816
0.18756229667668672,0.0010844451173091046
0.18816153724114898,0.0010918080827016338
0.18876077780561124,0.001099148533269232
0.1893600183700735,0.0011064547635872488
0.18995925893453575,0.001113715139184816
0.190558499498998,0.0011209181108276867
0.19115774006346026,0.001128052228709759
0.1917569806279225,0.0011351061565320422
0.19235622119238477,0.0011420686854483031
0.19295546175684702,0.001148928747856694
0.19355470232130928,0.0011556754310155274
0.19415394288577156,0.001162297990463401
0.19475318345023382,0.001168785863221731
0.19535242401469607,0.001175128680759532
0.19595166457915833,0.0011813162816997108
0.19655090514362059,0.0011873387242462576
0.19715014570808284,0.0011931862983123656
0.1977493862725451,0.0011988495373294109
0.19834862683700735,0.0012043192297172118
0.1989478674014696,0.0012095864299964652
0.19954710796593186,0.0012146424695242569
0.20014634853039412,0.001219478966834651
0.20074558909485637,0.0012240878375660241
0.20134482965931866,0.0012284613039582298
0.2019440702237809,0.0012325919039025707
0.20254331078824317,0.0012364724995285307
0.20314255135270542,0.0012400962853119954
0.20374179191716768,0.0012434567956898087
0.20434103248162994,0.001246547912167223
0.2049402730460922,0.0012493638699047301
0.20553951361055445,0.0012518992637720037
0.2061387541750167,0.001254149053857728
0.20673799473947896,0.0012561085704244847
0.20733723530394121,0.0012577735182994554
0.20793647586840347,0.0012591399806920634
0.20853571643286575,0.001260204422431415
0.209134956997328,0.001260963692616514
0.20973419756179026,0.0012614150266745088
0.21033343812625252,0.0012615560478221274
0.21093267869071478,0.0012613847679273024
0.21153191925517703,0.0012608995877693124
0.2121311598196393,0.0012600992966960121
0.21273040038410154,0.0012589830716791444
0.2133296409485638,0.0012575504757687335
0.21392888151302605,0.001255801455949788
0.2145281220774883,0.0012537363404049558
0.21512736264195056,0.0012513558351885837
0.21572660320641285,0.001248661020318355
0.2163258437708751,0.001245653345292426
0.21692508433533736,0.001242334624040636
0.21752432489979961,0.0012387070293199184
0.21812356546426187,0.0012347730865651862
0.21872280602872413,0.0012305356672080174
0.21932204659318638,0.0012259979814766074
0.21992128715764864,0.0012211635706915768
0.2205205277221109,0.0012160362990735435
0.22111976828657315,0.0012106203450790672
0.2217190088510354,0.0012049201922826748
0.22231824941549766,0.0011989406198239941
0.22291748997995994,0.001192686692439418
0.2235167305444222,0.0011861637500991944
0.22411597110888445,0.0011793773972709326
0.2247152116733467,0.0011723334918324589
0.22531445223780897,0.0011650381336561668
0.22591369280227122,0.0011574976528894514
0.22651293336673348,0.001149718597954654
0.22711217393119573,0.001141707723294056
0.227711414495658,0.0011334719768849749
0.22831065506012024,0.0011250184875508983
0.2289098956245825,0.001116354552094789
0.22950913618904475,0.0011074876222812982
0.23010837675350704,0.0010984252916942411
0.2307076173179693,0.001089175282496785
0.23130685788243155,0.0010797454321209833
0.2319060984468938,0.0010701436799140966
0.23250533901135606,0.0010603780537683126
0.23310457957581832,0.001050456656761351
0.23370382014028057,0.001040387653834228
0.23430306070474283,0.001030179258533209
0.23490230126920508,0.001019839719841684
0.23550154183366734,0.0010093773091281527
0.2361007823981296,0.0009988003072357538
0.23670002296259185,0.0009881169917377863
0.2372992635270541,0.0009773356243842186
0.2378985040915164,0.0009664644387623602
0.23849774465597864,0.0009555116281947597
0.2390969852204409,0.0009444853338968251
0.23969622578490316,0.000933393633415386
0.2402954663493654,0.0009222445293687788
0.24089470691382767,0.0009110459385082398
0.24149394747828992,0.0008998056811192654
0.24209318804275218,0.0008885314707805041
0.24269242860721443,0.0008772309044973471
0.2432916691716767,0.0008659114532250508
0.24389090973613894,0.0008545804527967945
0.2444901503006012,0.0008432450952691752
0.24508939086506348,0.0008319124206980395
0.24568863142952574,0.0008205893093552523
0.246287871993988,0.0008092824743963706
0.24688711255845025,0.000797998454987832
0.2474863531229125,0.0007867436099009092
0.24808559368737476,0.0007755241115787935
0.24868483425183702,0.0007643459406814618
0.24928407481629927,0.0007532148811120867
0.24988331538076153,0.0007421365155274765
0.2504825559452238,0.0007311162213336711
0.25108179650968604,0.0007201591671667064
0.2516810370741483,0.0007092703098572189
0.25228027763861055,0.0006984543918768428
0.2528795182030728,0.0006877159392624177
0.25347875876753506,0.0006770592600136478
0.2540779993319973,0.0006664884429582968
0.2546772398964596,0.0006560073570781271
0.25527648046092183,0.0006456196512876715
0.25587572102538414,0.000635328754656957
0.2564749615898464,0.0006251378770683729
0.25707420215430865,0.0006150500102969052
0.2576734427187709,0.0006050679295021303
0.25827268328323316,0.0005951941951195133
0.2588719238476954,0.0005854311551377797
0.2594711644121577,0.0005757809477484345
0.26007040497661993,0.0005662455043528218
0.2606696455410822,0.0005568265529113951
0.26126888610554444,0.0005475256216195539
0.2618681266700067,0.0005383440428935351
0.26246736723446895,0.0005292829576497212
0.2630666077989312,0.000520343319860158
0.26366584836339346,0.0005115259013667361
0.2642650889278557,0.000502831296936219
0.264864329492318,0.00049425992953813
0.26546357005678023,0.00048581205582722594
0.2660628106212425,0.0004774877718122759
0.26666205118570474,0.0004692870186926771
0.267261291750167,0.00046120958884453647
0.26786053231462925,0.00045325513193786115
0.2684597728790915,0.00044542316116650876
0.26905901344355376,0.00043771305957282194
0.269658254008016,0.0004301240864489813
0.2702574945724783,0.00042265538379733004
0.2708567351369406,0.00041530598283231
0.27145597570140284,0.0004080748105068541
0.2720552162658651,0.00040096069604653937
0.27265445683032735,0.0003939623774751811
0.2732536973947896,0.00038707850811595866
0.27385293795925186,0.00038030766305272354
0.2744521785237141,0.00037364834553661226
0.2750514190881764,0.0003670989933235734
0.27565065965263863,0.0003606579849291461
0.2762499002171009,0.0003543236457872358
0.27684914078156314,0.00034809425430040665
0.2774483813460254,0.0003419680477697737
0.27804762191048765,0.00033594322819328545
0.2786468624749499,0.0003300179679217822
0.27924610303941216,0.00032419041516303895
0.2798453436038744,0.00031845869932455647
0.2804445841683367,0.000312820936186692
0.28104382473279893,0.0003072752328983569
0.2816430652972612,0.0003018196927882573
0.28224230586172344,0.00029645241998539135
0.2828415464261857,0.0002911715238431847
0.28344078699064795,0.0002859751231624216
0.2840400275551102,0.00028086135020875493
0.28463926811957246,0.00027582835452139384
0.2852385086840348,0.0002708743065101401
0.28583774924849703,0.0002659974008387118
0.2864369898129593,0.0002611958595928908
0.28703623037742154,0.0002564679352327893
0.2876354709418838,0.00025181191332898054
0.28823471150634605,0.0002472261150830653
0.2888339520708083,0.00024270889963371096
0.28943319263527056,0.00023825866614977597
0.2900324331997328,0.00023387385571276096
0.2906316737641951,0.0002295529529913117
0.29123091432865733,0.0002252944877109532
0.2918301548931196,0.0002210970359228375
0.29242939545758184,0.0002169592210756296
0.2930286360220441,0.00021287971489512624
0.29362787658650635,0.00020885723807661716
0.2942271171509686,0.00020489056079533644
0.29482635771543086,0.00020097850304074733
0.2954255982798931,0.0001971199347806158
0.2960248388443554,0.000193313775961272
0.29662407940881763,0.00018955899635057248
0.2972233199732799,0.0001858546152303834
0.29782256053774214,0.00018219970094559616
0.2984218011022044,0.00017859337031683463
0.29902104166666665,0.00017503478792420482
