h,probability_mass
0.3340563591362653,0.0023930494659798545
0.33589114838470335,0.0023951548183941116
0.3377259376331413,0.0023971876442785674
0.33956072688157934,0.002399153960430576
0.3413955161300174,0.002401059742597447
0.34323030537845534,0.0024029109155859108
0.3450650946268934,0.002404713343431002
0.3468998838753313,0.0024064728196452603
0.3487346731237694,0.0024081950575715557
0.35056946237220743,0.0024098856808571043
0.35240425162064537,0.0024115502140722184
0.3542390408690834,0.002413194073498583
0.3560738301175215,0.002414822558098683
0.3579086193659594,0.002416440840697692
0.35974340861439746,0.0024180539593869226
0.3615781978628355,0.002419666809181739
0.36341298711127346,0.0024212841339409296
0.3652477763597115,0.0024229105185738157
0.36708256560814956,0.002424550381552424
0.3689173548565875,0.0024262079677444823
0.37075214410502555,0.002427887341586416
0.3725869333534635,0.0024295923806124803
