psi,probability_mass
0.49584905430257314,0.0013421954894758132
0.49759920337920666,0.001346872409431741
0.49934935245584017,0.001351295772782172
0.5010995015324737,0.001355453377480773
0.5028496506091071,0.0013593333487289326
0.5045997996857408,0.0013629241632869486
0.5063499487623742,0.0013662146731058984
0.5081000978390076,0.0013691941282120404
0.5098502469156412,0.0013718521987774713
0.5116003959922746,0.0013741789963135085
0.5133505450689082,0.0013761650939258872
0.5151006941455416,0.0013778015455735185
0.5168508432221752,0.0013790799042762887
0.5186009922988086,0.0013799922392199405
0.5203511413754422,0.001380531151710053
0.5221012904520757,0.0013806897899308944
0.5238514395287093,0.0013804618624681524
0.5256015886053427,0.001379841650559358
0.5273517376819761,0.00137882401903902
0.5291018867586097,0.001377404425950578
0.5308520358352431,0.001375578930800437
0.5326021849118767,0.0013733442014352566
0.5343523339885101,0.0013706975195262449
0.5361024830651437,0.0013676367846503262
0.5378526321417771,0.0013641605169613233
0.5396027812184108,0.0013602678584494188
0.5413529302950442,0.001355958572791445
0.5431030793716776,0.0013512330437987247
0.5448532284483112,0.0013460922724739433
0.5466033775249446,0.0013405378726925878
0.5483535266015782,0.0013345720655286014
0.5501036756782116,0.0013281976722484855
0.5518538247548452,0.0013214181060012247
0.5536039738314786,0.0013142373622363449
0.5553541229081123,0.0013066600078850904
0.5571042719847457,0.0012986911693439825
0.5588544210613793,0.0012903365193029516
0.5606045701380127,0.0012816022624638633
0.5623547192146461,0.0012724951201976626
0.5641048682912797,0.0012630223141917617
0.5658550173679131,0.0012531915491414388
0.5676051664445467,0.0012430109945415415
0.5693553155211801,0.0012324892656369513
0.5711054645978138,0.0012216354035920005
0.5728556136744472,0.0012104588549407538
0.5746057627510808,0.0011989694503816315
0.5763559118277142,0.0011871773829807068
0.5781060609043478,0.0011750931858490455
0.5798562099809812,0.0011627277093603375
0.5816063590576146,0.0011500920979751299
0.5833565081342482,0.0011371977667383355
0.5851066572108816,0.001124056377516696
0.5868568062875152,0.0011106798150423388
0.5886069553641486,0.0010970801628284103
0.5903571044407823,0.0010832696790214816
0.5921072535174157,0.0010692607722550534
0.5938574025940493,0.0010550659775667892
0.5956075516706827,0.0010406979324409616
0.5973577007473161,0.001026169353036237
0.5991078498239497,0.001011493010656538
0.6008579989005831,0.0009966817085214667
0.6026081479772167,0.0009817482588902863
0.6043582970538501,0.000966705460591478
0.6061084461304838,0.0009515660770071802
0.6078585952071172,0.0009363428145598125
0.6096087442837508,0.000921048301745024
0.6113588933603842,0.0009056950687530407
0.6131090424370178,0.0008902955277170617
0.6148591915136512,0.0008748619536251395
0.6166093405902846,0.0008594064659285552
0.6183594896669182,0.0008439410108770324
0.6201096387435516,0.0008284773446083324
0.6218597878201853,0.000813027017016105
0.6236099368968187,0.0007976013564178739
0.6253600859734523,0.0007822114550411737
0.6271102350500857,0.0007668681553432941
0.6288603841267193,0.0007515820371773181
0.6306105332033527,0.0007363634058137593
0.6323606822799861,0.0007212222808248229
0.6341108313566197,0.0007061683858350263
0.6358609804332531,0.0006912111391398416
0.6376111295098867,0.0006763596451906221
0.6393612785865201,0.0006616226869423452
0.6411114276631538,0.0006470087190577341
0.6428615767397872,0.0006325258619591948
0.6446117258164208,0.0006181818967178539
0.6463618748930542,0.0006039842607667085
0.6481120239696878,0.0005899400444231654
0.6498621730463212,0.0005760559882041195
0.6516123221229546,0.0005623384809151907
0.6533624711995882,0.0005487935584941598
0.6551126202762216,0.0005354269035869308
0.6568627693528553,0.0005222438458333551
0.6586129184294887,0.0005092493628387688
0.6603630675061223,0.0004964480818061758
0.6621132165827557,0.00048384428180301087
0.6638633656593893,0.0004714418966356378
0.6656135147360227,0.0004592445183039969
0.6673636638126563,0.00044725540100831724
0.6691138128892897,0.00043547746567936083
0.6708639619659231,0.00042391330500327263
0.6726141110425568,0.0004125651889120118
0.6743642601191902,0.0004014350705101579
0.6761144091958238,0.000390524592408906
0.6778645582724572,0.00037983509343821026
0.6796147073490908,0.000369367615708162
0.6813648564257242,0.0003591229119910693
0.6831150055023578,0.0003491014533959533
0.6848651545789912,0.0003393034373077595
0.6866153036556246,0.0003297287955639709
0.6883654527322582,0.00032037720284200247
0.6901156018088916,0.0003112480852313084
0.6918657508855253,0.0003023406289648889
0.6936158999621587,0.00029365378928561175
0.6953660490387923,0.00028518629942350394
0.6971161981154257,0.000276936679661081
0.6988663471920593,0.00026890324646451007
0.7006164962686927,0.00026108412165939666
0.7023666453453263,0.00025347724163077707
0.7041167944219597,0.00024608036652787893
0.7058669434985931,0.00023889108945507654
0.7076170925752268,0.00023190684563142695
0.7093672416518602,0.00022512492150207608
0.7111173907284938,0.00021854246378573056
0.7128675398051272,0.00021215648844333755
0.7146176888817608,0.0002059638895539698
0.7163678379583942,0.00019996144808484906
0.7181179870350278,0.00019414584054325474
0.7198681361116612,0.00018851364749897264
0.7216182851882949,0.00018306136196671248
0.7233684342649283,0.0001777853976387786
0.7251185833415617,0.00017268209695900832
0.7268687324181953,0.0001677477390297913
0.7286188814948287,0.00016297854734467974
0.7303690305714623,0.0001583706973397879
0.7321191796480957,0.00015392032375789565
0.7338693287247293,0.00014962352781973517
0.7356194778013627,0.00014547638419762598
0.7373696268779963,0.00014147494778712493
0.7391197759546297,0.0001376152602729801
0.7408699250312631,0.00013389335648613082
0.7426200741078968,0.0001303052705490407
0.7443702231845302,0.00012684704180707988
0.7461203722611638,0.00012351472054412298
0.7478705213377972,0.00012030437348094472
0.7496206704144308,0.00011721208905536622
0.7513708194910642,0.00011423398248349009
0.7531209685676978,0.00011136620060168266
0.7548711176443312,0.00010860492648929826
0.7566212667209649,0.00010594638387242575
0.7583714157975983,0.00010338684130924065
0.7601215648742317,0.00010092261615778835
0.7618717139508653,9.855007832729566e-05
0.7636218630274987,9.626565381432867e-05
0.7653720121041323,9.406582802534553e-05
0.7671221611807657,9.19471488874096e-05
0.7688723102573993,8.990622974901094e-05
0.7706224593340327,8.793975207316607e-05
0.7723726084106664,8.604446792511545e-05
0.7741227574872998,8.421720225714996e-05
0.7758729065639332,8.245485499323313e-05
0.7776230556405668,8.075440291628262e-05
0.7793732047172002,7.911290136111277e-05
0.7811233537938338,7.752748571620442e-05
0.7828735028704672,7.599537273762105e-05
0.7846236519471008,7.451386167853854e-05
0.7863738010237342,7.308033523799524e-05
0.7881239501003678,7.169226033263066e-05
0.7898740991770012,7.034718869529934e-05
0.7916242482536349,6.904275730460436e-05
0.7933743973302683,6.777668864952066e-05
0.7951245464069017,6.654679083341664e-05
0.7968746954835353,6.535095752191593e-05
0.7986248445601687,6.418716773916293e-05
0.8003749936368023,6.305348551718846e-05
0.8021251427134357,6.194805940319171e-05
0.8038752917900693,6.0869121829671354e-05
0.8056254408667027,5.981498835245258e-05
0.8073755899433364,5.878405676176886e-05
0.8091257390199698,5.7774806071656505e-05
0.8108758880966034,5.678579539302076e-05
0.8126260371732368,5.581566269582337e-05
0.8143761862498702,5.486312346592296e-05
0.8161263353265038,5.3926969262180186e-05
0.8178764844031372,5.300606617950579e-05
0.8196266334797708,5.209935322358729e-05
0.8213767825564042,5.1205840603088624e-05
0.8231269316330379,5.032460794514564e-05
0.8248770807096713,4.945480244002743e-05
0.8266272297863049,4.859563692083177e-05
0.8283773788629383,4.774638788411926e-05
0.8301275279395717,4.690639345736156e-05
0.8318776770162053,4.6075051319086535e-05
0.8336278260928387,4.5251816577563764e-05
